code,component,property,time_aspect,system,scale_type,method_type,long_common_name,short_name
101221-0,PM-SCL-100 extractable nuclear Ab,ACnc,Pt,Ser,Qn,IA,Anti-PM/Scl-100 Ab,Anti-PM/Scl-100 Ab
90364-1,Cholesterol.in LDL.small dense,MCnc,Pt,Ser/Plas,Qn,,"Small Dense LDL Cholesterol, S","Small Dense LDL Cholesterol, S"
26643-7,Clostridium tetani toxoid Ab,PrThr,Pt,Ser,Ord,,Tetanus IgG Ab,Tetanus IgG Ab
56485-6,Taenia solium Ab.IgG,PrThr,Pt,Ser,Ord,IA,"Cysticercosis (T. solium), IgG, S","Cysticercosis (T. solium), IgG, S"
20507-0,Reagin Ab,PrThr,Pt,Ser,Ord,RPR,"RPR Screen w/ Reflex to Titer, S","RPR Screen w/ Reflex to Titer, S"
32572-0,Tilapia Ab.IgE,ACnc,Pt,Ser,Qn,,"Tilapia, IgE, S","Tilapia, IgE, S"
77399-4,Human papilloma virus 16 DNA,PrThr,Pt,Cvx,Ord,Probe.amp.tar,"HPV High Risk type 16, PCR","HPV High Risk type 16, PCR"
77400-0,Human papilloma virus 18 DNA,PrThr,Pt,Cvx,Ord,Probe.amp.tar,"HPV High Risk type 18, PCR","HPV High Risk type 18, PCR"
71431-1,Human papilloma virus 31+33+35+39+45+51+52+56+58+59+66+68 DNA,PrThr,Pt,Cvx,Ord,Probe.amp.ta,"HPV other High Risk types, PCR","HPV other High Risk types, PCR"
76575-0,Bacterial 16S rRNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,"Tickborne Bacterial PCR+Sequence, B","Tickborne Bacterial PCR+Sequence, B"
9410-2,Histamine,MRat,24H,Urine,Qn,,"Histamine, 24 hr Urine","Histamine, 24 hr Urine"
72333-8,JAK2 gene.p.Val617Phe,PrThr,Pt,Bone mar,Ord,Molgen,JAK2 Result,JAK2 Result
101588-2,Histoplasma capsulatum+Blastomyces dermatitidis Ag,PrThr,Pt,Ser/Plas,Ord,IA,Histoplasma/Blastomyces Ag Result,Histoplasma/Blastomyces Ag Result
101589-0,Histoplasma capsulatum+Blastomyces dermatitidis Ag,MCnc,Pt,Ser/Plas,Qn,IA,Histoplasma/Blastomyces Ag Value,Histoplasma/Blastomyces Ag Value
48943-5,Cannabinoids,PrThr,Pt,XXX,Ord,Confirm,Cannabinoid Confirmation,Cannabinoid Confirmation
73935-9,Tetrahydrocannabinol,MCnc,Pt,Ser/Plas/Bld,Qn,Confirm,Tetrahydrocannabinol (THC),Tetrahydrocannabinol (THC)
48944-3,Carboxy tetrahydrocannabinol,MCnc,Pt,XXX,Qn,,Carboxy-THC,Carboxy-THC
48934-4,11-Hydroxy delta-9 tetrahydrocannabinol,MCnc,Pt,XXX,Qn,,Hydroxy_THC,Hydroxy_THC
82964-8,Cannabidiol,MCnc,Pt,Ser/Plas/Bld,Qn,Confirm,Cannabidiol,Cannabidiol
101450-5,Neurochondrin Ab,PrThr,Pt,Ser/Plas,Ord,CBA IFA,"Neurochondrin CBA, S","Neurochondrin CBA, S"
101449-7,Neurochondrin Ab,PrThr,Pt,CSF,Ord,CBA IFA,"Neurochondrin CBA, CSF","Neurochondrin CBA, CSF"
29904-0,Toxoplasma gondii DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,Toxoplasma gondii PCR,Toxoplasma gondii PCR
95913-0,Coccidioides sp DNA,PrThr,Pt,Tiss,Ord,Probe.amp.tar,"Coccidioides PCR, FFPE, Result","Coccidioides PCR, FFPE, Result"
97916-1,Coccidioides sp DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,"Coccidioides PCR, Result","Coccidioides PCR, Result"
33935-8,Cyclic citrullinated peptide Ab.IgG,ACnc,Pt,Ser/Plas,Qn,,"Cyclic Citrullinated Peptide Ab, S","Cyclic Citrullinated Peptide Ab, S"
5607-7,Boron,MCnc,Pt,Ser/Plas,Qn,,Boron,Boron
6833-8,Cat dander Ab.IgE,ACnc,Pt,Ser,Qn,,"Cat Epithelium, IgE, S","Cat Epithelium, IgE, S"
6143-2,Horse dander Ab.IgE,ACnc,Pt,Ser,Qn,,"Horse Dander, IgE, S","Horse Dander, IgE, S"
6098-8,Dog dander Ab.IgE,ACnc,Pt,Ser,Qn,,"Dog Dander, IgE, S","Dog Dander, IgE, S"
32682-7,Hemoglobin F/Hemoglobin.total,MFr,Pt,Bld,Qn,Electrophoresis,Hb F,Hb F
4552-6,Hemoglobin A2/Hemoglobin.total,MFr,Pt,Bld,Qn,Electrophoresis,Hb A2,Hb A2
1693-1,5-Hydroxyindoleacetate,MCnc,Pt,Ser/Plas,Qn,,"5-Hydroxyindoleacetic Acid, P","5-Hydroxyindoleacetic Acid, P"
85622-9,Zika virus RNA,PrThr,Pt,Ser/Plas,Ord,Probe.amp.tar,Zika Serum PCR Result,Zika Serum PCR Result
85623-7,Zika virus RNA,PrThr,Pt,Urine,Ord,Probe.amp.tar,Zika Urine PCR Result,Zika Urine PCR Result
34720-3,Cytomegalovirus DNA,ACnc,Pt,XXX,Qn,Probe.amp.tar,CMV Quant PCR,CMV Quant PCR
94661-6,SARS coronavirus 2 Ab,Imp,Pt,Ser/Plas,Nom,,"SARS-CoV-2 Spike Ab, Interp, S","SARS-CoV-2 Spike Ab, Interp, S"
27822-6,Protein S actual/Normal,RelTime,Pt,PPP,Qn,Coag,"Protein S Activity, P","Protein S Activity, P"
77375-4,Human papilloma virus 31+33+35+39+45+51+52+56+58+59+66+68 DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,"HPV other High Risk types, PCR","HPV other High Risk types, PCR"
97025-1,BRAF gene.p.Val600 mutations,Prid,Pt,Tiss,Nom,Molgen,Result,Result
77379-6,Human papilloma virus 16 & 18 & 31+33+35+39+45+51+52+56+58+59+66+68 DNA,Imp,Pt,Cvx,Nom,,Interpretation,Interpretation
91680-9,F8 gene intron 22 inversion targeted mutation analysis,Find,Pt,Amnio fld/CVS,Doc,Molgen,"HA F8 Int22 Inversion KM, AF or CVS","HA F8 Int22 Inversion KM, AF or CVS"
91679-1,F8 gene intron 22 inversion targeted mutation analysis,Find,Pt,Bld/Tiss,Doc,Molgen,"HA F8 Intron 22 Inversion KM, B","HA F8 Intron 22 Inversion KM, B"
85101-4,BRAF gene.p.Val600Glu,PrThr,Pt,Bone mar,Ord,Molgen,Result,Result
101142-8,NAT2 gene allele,Geno,Pt,Bld/Tiss,Nom,Molgen,NAT2 Genotype,NAT2 Genotype
101143-6,NAT2 gene product metabolic activity interpretation,Imp,Pt,Bld/Tiss,Ord,Molgen,NAT2 Phenotype,NAT2 Phenotype
101131-1,B-cell precursors,NFr,Pt,Bone mar,Qn,Flow cytometry,% B-cell Precursors,% B-cell Precursors
101128-7,Theoretical limit of detection,Num,Pt,XXX,Qn,Calculated,Patient / Sample Theoretical LOQ,Patient / Sample Theoretical LOQ
101129-5,Assay Sensitivity,Num,Pt,Laboratory device,Qn,,Validated Assay Sensitivity,Validated Assay Sensitivity
5005-4,Epstein Barr virus DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,Epstein-Barr Virus PCR,Epstein-Barr Virus PCR
23858-4,Epstein Barr virus DNA,PrThr,Pt,CSF,Ord,Probe.amp.tar,Epstein-Barr Virus PCR,Epstein-Barr Virus PCR
100976-0,Eosinophil derived neurotoxin,MCnc,Pt,Ser/Plas,Qn,,"Eosinophil Derived Neurotoxin, S","Eosinophil Derived Neurotoxin, S"
88895-8,Perampanel,MCnc,Pt,Ser/Plas,Qn,,"Perampanel, S","Perampanel, S"
93438-0,Herpes Simplex Virus 2 DNA,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,"HSV 2 PCR, B","HSV 2 PCR, B"
93439-8,Herpes Simplex Virus 1 DNA,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,"HSV 1 PCR, B","HSV 1 PCR, B"
42588-4,Bordetella parapertussis DNA,PrThr,Pt,Nph,Ord,Probe.amp.tar,Bordetella parapertussis PCR,Bordetella parapertussis PCR
43913-3,Bordetella pertussis DNA,PrThr,Pt,Nph,Ord,Probe.amp.tar,Bordetella pertussis PCR,Bordetella pertussis PCR
81147-1,Specimen source identification,Imp,Pt,^Patient Nar,,,Material Received,Material Received
88452-8,Babesia microti 18S rRNA gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Babesia microti,Babesia microti
88451-0,Babesia duncani 18S rRNA gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Babesia duncani,Babesia duncani
88450-2,Babesia divergens+MO-1 strain 18S rRNA gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Babesia divergens/MO-1,Babesia divergens/MO-1
16227-1,diazePAM,MCnc,Pt,Urine,Qn,Confirm,Diazepam,Diazepam
16228-9,Nordiazepam,MCnc,Pt,Urine,Qn,Confirm,Desmethyldiazepam,Desmethyldiazepam
16201-6,Oxazepam,MCnc,Pt,Urine,Qn,Confirm,Oxazepam,Oxazepam
19328-4,Alpha hydroxyalprazolam,MCnc,Pt,Urine,Qn,,Alpha-Hydroxyalprazolam,Alpha-Hydroxyalprazolam
17088-6,LORazepam,MCnc,Pt,Urine,Qn,Confirm,Lorazepam,Lorazepam
20532-8,Hydroxyethylflurazepam,MCnc,Pt,Urine,Qn,Confirm,Hydroxyethylflurazepam,Hydroxyethylflurazepam
20559-1,Temazepam,MCnc,Pt,Urine,Qn,Confirm,Temazepam,Temazepam
59615-5,ALPRAZolam,MCnc,Pt,Urine,Qn,Confirm,Alprazolam,Alprazolam
49876-6,Alpha hydroxytriazolam,MCnc,Pt,Urine,Qn,Confirm,Alpha-Hydroxytriazolam,Alpha-Hydroxytriazolam
59590-0,1-Hydroxymidazolam,MCnc,Pt,Urine,Qn,Confirm,Alpha-Hydroxymidazolam,Alpha-Hydroxymidazolam
87558-3,Anaplasma phagocytophilum groEL gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Anaplasma phagocytophilum,Anaplasma phagocytophilum
87559-1,Ehrlichia chaffeensis groEL gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Ehrlichia chaffeensis,Ehrlichia chaffeensis
87560-9,Ehrlichia canis+ewingii groEL gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,Ehrlichia ewingii/canis,Ehrlichia ewingii/canis
51776-3,7-Aminoclonazepam,MCnc,Pt,Urine,Qn,Confirm,7-Aminoclonazepam,7-Aminoclonazepam
82475-5,Borrelia miyamotoi glpQ gene,PrThr,Pt,Bld,Ord,Non-probe.amp.tar,"B. miyamotoi PCR, B","B. miyamotoi PCR, B"
5000-5,Cytomegalovirus DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,Cytomegalovirus PCR,Cytomegalovirus PCR
94584-0,Varicella zoster virus DNA,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,Varicella-Zoster Virus PCR,Varicella-Zoster Virus PCR
33295-7,JC virus DNA,PrThr,Pt,CSF,Ord,Probe.amp.tar,"JC Virus, PCR, CSF","JC Virus, PCR, CSF"
94250-8,Borrelia burgdorferi oppA2 gene,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,B. burgdorferi PCR,B. burgdorferi PCR
94251-6,Borrelia mayonii oppA2 gene,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,B. mayonii PCR,B. mayonii PCR
94252-4,Borrelia garinii+afzelii oppA2 gene,PrThr,Pt,XXX,Ord,Non-probe.amp.tar,B. garinii/B. afzelii PCR,B. garinii/B. afzelii PCR
77958-7,Dengue virus 1 & 2 & 3 & 4 RNA,Prid,Pt,CSF,Nom,Probe.amp.tar,"Dengue Virus, PCR, CSF","Dengue Virus, PCR, CSF"
49092-0,Second trimester quad maternal screen,Imp,Pt,Ser/Plas,Nar,,INTERPRETATION,INTERPRETATION
100984-4,HIV 1 RNA HIV 1 group M RNA genotype,Prid,Pt,Isolate,Nom,Genotyping,HIV-1 group M subtype,HIV-1 group M subtype
100983-6,HIV reverse transcriptase failed codons,Prid,Pt,Isolate,Genotyping,,Reverse Transcriptase failed codons,Reverse Transcriptase failed codons
100985-1,HIV protease failed codons,Prid,Pt,Isolate,Genotyping,,Protease failed codons,Protease failed codons
100986-9,HIV integrase failed codons,Prid,Pt,Isolate,Genotyping,,Integrase failed codons,Integrase failed codons
87706-8,Detection limit,Num,Pt,Laboratory device,Qn,,Lower Limit of Quantitation (LLOQ),Lower Limit of Quantitation (LLOQ)
23019-3,Coxiella burnetii Ab,PrThr,Pt,Ser,Ord,IA,"Q Fever Ab Scrn w/ Titer Reflex, S","Q Fever Ab Scrn w/ Titer Reflex, S"
94351-4,Purkinje cell cytoplasmic type 2 Ab.IgG,Titr,Pt,Ser,Qn,IF,"PCA-2 Titer, S","PCA-2 Titer, S"
86580-8,Mumps virus RNA,PrThr,Pt,Urine,Ord,Probe.amp.tar,"Mumps Virus PCR, Urine","Mumps Virus PCR, Urine"
25835-0,HIV 1 RNA,PrThr,Pt,Ser/Plas,Ord,Probe.amp.tar,HIV-1 RNA,HIV-1 RNA
69353-1,HIV 2 RNA,PrThr,Pt,Ser/Plas,Ord,Probe.amp.tar,HIV-2 RNA,HIV-2 RNA
56888-1,HIV 1+2 Ab+HIV1 p24 Ag,PrThr,Pt,Ser/Plas,Ord,IA,"HIV-1/-2 Ag and Ab Diagnostic, S","HIV-1/-2 Ag and Ab Diagnostic, S"
68961-2,HIV 1 Ab,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,"HIV-1 Ab Differentiation Prenatal, S","HIV-1 Ab Differentiation Prenatal, S"
81641-3,HIV 2 Ab,PrThr,Pt,Ser/Plas/Bld,Ord,IA.rapid,"HIV-2 Ab Differentiation Prenatal, S","HIV-2 Ab Differentiation Prenatal, S"
54067-4,Clostridioides difficile toxin genes,PrThr,Pt,Stool,Ord,Probe.amp.tar,"C. difficile Toxin, PCR","C. difficile Toxin, PCR"
47532-7,Mumps virus RNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,"Mumps Virus PCR, Buccal","Mumps Virus PCR, Buccal"
86577-4,Measles virus RNA,PrThr,Pt,Urine,Ord,Probe.amp.tar,"Measles Virus PCR, Urine","Measles Virus PCR, Urine"
82786-5,Identifier,Find,Pt,^Clinical trial protocol,Nom,,Clinical Trials,Clinical Trials
93367-1,Variant of unknown significance,Prid,Pt,Bld/Tiss,Nom,,Variants of Unknown Significance,Variants of Unknown Significance
36908-2,Gene mutations tested for,Prid,Pt,Bld/Tiss,Nom,Molgen,Panel Gene List,Panel Gene List
22285-1,Entamoeba histolytica Ab,PrThr,Pt,Ser,Ord,,"E. histolytica Ab, IgG, S","E. histolytica Ab, IgG, S"
40674-4,Toxocara canis Ab.IgG,PrThr,Pt,Ser,Ord,IA,"Toxocara Ab, IgG, S","Toxocara Ab, IgG, S"
19253-4,Trichinella spiralis Ab,PrThr,Pt,Ser,Ord,IA,"Trichinella Ab, IgG, S","Trichinella Ab, IgG, S"
56119-1,Cellular material,MCnt,Pt,Calculus,Qn,Estimated,Stone Interpretation,Stone Interpretation
1980-2,Biotin,MCnc,Pt,Ser/Plas,Qn,,Biotin (Vitamin B7),Biotin (Vitamin B7)
13074-0,Phosphatidylcholine Ab.IgM,ACnc,Pt,Ser,Qn,,Anti-Phosphatidylcholine IgM,Anti-Phosphatidylcholine IgM
13075-7,Phosphatidylcholine Ab.IgA,ACnc,Pt,Ser,Qn,,Anti-Phosphatidylcholine IgA,Anti-Phosphatidylcholine IgA
13073-2,Phosphatidylcholine Ab.IgG,ACnc,Pt,Ser,Qn,,Anti-phosphatidylcholine IgG,Anti-phosphatidylcholine IgG
13076-5,Phosphatidylethanolamine Ab.IgG,ACnc,Pt,Ser,Qn,,Anti-Phosphatidylethanolamine IgG,Anti-Phosphatidylethanolamine IgG
13077-3,Phosphatidylethanolamine Ab.IgM,ACnc,Pt,Ser,Qn,,Anti-Phosphatidylethanolamine IgM,Anti-Phosphatidylethanolamine IgM
13078-1,Phosphatidylethanolamine Ab.IgA,ACnc,Pt,Ser,Qn,,Anti-Phosphatidylethanolamine IgA,Anti-Phosphatidylethanolamine IgA
42077-8,Phone number,Tele,Pt,^Patient,Nom,,Patient Home Phone,Patient Home Phone
77983-5,Country of usual residence,Loc,Pt,^Patient,Nom,,Patient Country,Patient Country
47679-6,Leucine,SCnc,Pt,Bld.dot,Qn,,Leucine,Leucine
47671-3,Isoleucine,SCnc,Pt,Bld.dot,Qn,,Isoleucine,Isoleucine
47799-2,Valine,SCnc,Pt,Bld.dot,Qn,,Valine,Valine
56799-0,Address,Addr,Pt,^Patient,Nom,,Patient Street Address (No PO Box),Patient Street Address (No PO Box)
68997-6,City,Loc,Pt,^Patient,Nom,,Patient City,Patient City
46499-0,State of residence,Loc,Pt,^Patient,Nom,,Patient State,Patient State
45401-7,Postal code,Loc,Pt,^Patient,Nom,,Patient Zip Code,Patient Zip Code
94572-5,Alloisoleucine,SCnc,Pt,Bld.dot,Qn,,Allo-isoleucine,Allo-isoleucine
72493-0,Cytomegalovirus DNA,ACnc,Pt,Ser/Plas,Qn,Probe.amp.tar,"CMV DNA Detect/Quant, P","CMV DNA Detect/Quant, P"
32624-9,Race,Type,Pt,^Patient,Nom,,Patient Race,Patient Race
100434-0,Orthopoxvirus.non-variola DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,"Orthopoxvirus DNA, QL PCR","Orthopoxvirus DNA, QL PCR"
100845-7,Neurofascin155 Ab.IgG4,PrThr,Pt,Ser,Ord,Flow cytometry,"Neurofascin-155 IgG4, S","Neurofascin-155 IgG4, S"
100733-5,Cholesterol.in LDL^corrected for Cholesterol.in lipoprotein (little a),MCnc,Pt,Ser,Qn,Calculated,LDL-C Corrected for Lp(a)-C,LDL-C Corrected for Lp(a)-C
96501-2,TIF1-gamma Ab,ACnc,Pt,Ser,Qn,IA,Anti-TIF-1gamma Ab,Anti-TIF-1gamma Ab
80824-6,Zika virus Ab.IgM,PrThr,Pt,Ser/Plas,Ord,IA,"Zika Virus MAC-ELISA, IgM, S","Zika Virus MAC-ELISA, IgM, S"
97607-6,Phosphatidylethanol 16,0-18,1,MCnc,Pt,Bld:Qn:,PEth 16:0/18:1 (POPEth) by LC-MS/MS,PEth 16:0/18:1 (POPEth) by LC-MS/MS
97606-8,Phosphatidylethanol 16,0-18,2,MCnc,Pt,Bld:Qn:,PEth 16:0/18:2 (PLPEth) by LC-MS/MS,PEth 16:0/18:2 (PLPEth) by LC-MS/MS
48494-9,Complement C1 esterase inhibitor actual/Normal,RelCCnc,Pt,Ser/Plas,Qn,,"C1 Esterase Inhib, Functional, S","C1 Esterase Inhib, Functional, S"
8122-4,Cells.CD3,NCnc,Pt,Bld,Qn,,CD3 T Cells,CD3 T Cells
100425-8,DiHydro T-Mas,MCnc,Pt,Ser/Plas,Qn,,DiHydro T-MAS,DiHydro T-MAS
100424-1,8(9)-Cholestenol,MCnc,Pt,Ser/Plas,Qn,,8(9)-Cholestenol,8(9)-Cholestenol
100427-4,Stigmasterol,MCnc,Pt,Ser/Plas,Qn,,Stigmasterol,Stigmasterol
100426-6,Squalene,MCnc,Pt,Ser/Plas,Qn,,Squalene,Squalene
74226-2,Plasma cells assessment,Find,Pt,Bone Mar,Nar,,Final Diagnosis,Final Diagnosis
33037-3,Anion gap 3,SCnc,Pt,Ser/Plas,Qn,,Anion Gap,Anion Gap
100351-6,Pioglitazone,PrThr,Pt,Ser/Plas,Ord,,Pioglitazone,Pioglitazone
100352-4,Rosiglitazone,PrThr,Pt,Ser/Plas,Ord,,Rosiglitazone,Rosiglitazone
93244-2,Complement Sc5b-9,MCnc,Pt,Ser/Plas,Qn,IA,"SC5b-9 Complement, P","SC5b-9 Complement, P"
6873-4,Beta hydroxybutyrate,SCnc,Pt,Ser/Plas,Qn,,3-Hydroxybutyric acid,3-Hydroxybutyric acid
75083-6,Aconitate,SCnc,Pt,Ser/Plas,Qn,,cis-Aconitic acid,cis-Aconitic acid
15038-3,Citrate,SCnc,Pt,Ser/Plas,Qn,,Citric acid,Citric acid
47536-8,3-Hydroxypropionate,SCnc,Pt,Plas,Qn,,3-Hydroxypropionic acid,3-Hydroxypropionic acid
69789-6,2-Methyl-3-Hydroxybutyrate,SCnc,Pt,Ser/Plas,Qn,,3-Hydroxy-2-methylbutyric acid,3-Hydroxy-2-methylbutyric acid
72450-0,3-Hydroxyisovalerate,SCnc,Pt,Ser/Plas,Qn,,3-Hydroxyisovaleric acid,3-Hydroxyisovaleric acid
33273-4,3-Methylglutaconate,SCnc,Pt,Ser/Plas,Qn,,3-Methylglutaconic acid,3-Methylglutaconic acid
75068-7,Malate,SCnc,Pt,Ser/Plas,Qn,,Malic acid,Malic acid
35868-9,2-Oxoisovalerate,SCnc,Pt,Ser/Plas,Qn,,2-Ketoisovaleric acid,2-Ketoisovaleric acid
35867-1,Acetoacetate,SCnc,Pt,Ser/Plas,Qn,,Acetoacetic acid,Acetoacetic acid
35870-5,2-Oxoisocaproate,SCnc,Pt,Ser/Plas,Qn,,2-Ketoisocaproic acid,2-Ketoisocaproic acid
69803-5,Alpha ketoglutarate,SCnc,Pt,Ser/Plas,Qn,,2-Ketoglutaric acid,2-Ketoglutaric acid
2524-7,Lactate,SCnc,Pt,Ser/Plas,Qn,,Lactic acid,Lactic acid
33516-6,Reticulocytes.immature/Reticulocytes.total,NFr,Pt,Bld,Qn,,Immature Retic Fraction,Immature Retic Fraction
71694-4,Hemoglobin,EntMass,Pt,Retic,Qn,Automated count,Reticulocyte Hemoglobin,Reticulocyte Hemoglobin
34456-4,Powassan virus RNA,PrThr,Pt,Bld,Ord,Probe.amp.tar,Lineage 1,Lineage 1
34457-2,Powassan virus RNA,PrThr,Pt,CSF,Ord,Probe.amp.tar,Lineage 1,Lineage 1
55144-0,Powassan virus RNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,Lineage 1,Lineage 1
50728-5,Serotonin release 0.1 IU/mL heparin.unfractionated,ACnc,Pt,Ser,Qn,,Low Heparin Serotonin Release,Low Heparin Serotonin Release
50727-7,Serotonin release 100 IU/mL heparin.unfractionated,ACnc,Pt,Ser,Qn,,High Heparin Serotonin Release,High Heparin Serotonin Release
66488-8,Serotonin release.heparin.unfractionated interpretation,Imp,Pt,Ser,Nar,,Serotonin Release Assay Result,Serotonin Release Assay Result
50733-5,Serotonin release interpretation,Imp,Pt,Ser,Nom,,Interpretation,Interpretation
89543-3,Laboratory ask at order entry panel,-,Pt,^Patient,-,,HIV RNA level copies/mL <30 days =,HIV RNA level copies/mL <30 days =
70241-5,HIV 1 RNA,NCnc,Pt,Plas,Qn,Probe.amp.tar detection limit = 20 copies/mL,"HIV-1 RNA Detect/Quant, P","HIV-1 RNA Detect/Quant, P"
61199-6,HIV 1 integrase gene mutations detected,Prid,Pt,Isolate,Nom,,Integrase mutations,Integrase mutations
90080-3,Bictegravir,Susc,Pt,Isolate,Ord,Genotyping,Bictegravir,Bictegravir
96566-5,Cabotegravir,Susc,Pt,Isolate,Ord,Genotyping,Cabotegravir,Cabotegravir
72857-6,Dolutegravir,Susc,Pt,Isolate,Ord,Genotyping,Dolutegravir,Dolutegravir
72526-7,Elvitegravir,Susc,Pt,Isolate,Ord,Genotyping,Elvitegravir,Elvitegravir
72525-9,Raltegravir,Susc,Pt,Isolate,Ord,Genotyping,Raltegravir,Raltegravir
80689-3,HIV 1 RNA reverse transcriptase & protease & integrase gene mutations detected,Prid,Pt,Plas,Nom,Sequencing,"HIV-1 Genotypic Drug Resistance, P","HIV-1 Genotypic Drug Resistance, P"
45175-7,HIV nucleoside reverse transcriptase gene mutations detected,Prid,Pt,Isolate,Nom,,Nucleos(t)ide RT mutations,Nucleos(t)ide RT mutations
30287-7,Abacavir,Susc,Pt,Isolate,Ord,Genotyping,Abacavir,Abacavir
30284-4,Didanosine,Susc,Pt,Isolate,Ord,Genotyping,Didanosine,Didanosine
41402-9,Emtricitabine,Susc,Pt,Isolate,Ord,Genotyping,Emtricitabine,Emtricitabine
30283-6,lamiVUDine,Susc,Pt,Isolate,Ord,Genotyping,Lamivudine,Lamivudine
30286-9,Stavudine,Susc,Pt,Isolate,Ord,Genotyping,Stavudine,Stavudine
41396-3,Tenofovir,Susc,Pt,Isolate,Ord,Genotyping,Tenofovir,Tenofovir
30282-8,Zidovudine,Susc,Pt,Isolate,Ord,Genotyping,Zidovudine,Zidovudine
45176-5,HIV nonnucleoside reverse transcriptase gene mutations detected,Prid,Pt,Isolate,Nom,,Nonnucleoside RT mutations,Nonnucleoside RT mutations
91897-9,Doravirine,Susc,Pt,Isolate,Ord,Genotyping,Doravirine,Doravirine
30291-9,Efavirenz,Susc,Pt,Isolate,Ord,Genotyping,Efavirenz,Efavirenz
52749-9,Etravirine,Susc,Pt,Isolate,Ord,Genotyping,Etravirine,Etravirine
30289-3,Nevirapine,Susc,Pt,Isolate,Ord,Genotyping,Nevirapine,Nevirapine
68463-9,Rilpivirine,Susc,Pt,Isolate,Ord,Genotyping,Rilpivirine,Rilpivirine
33630-5,HIV protease gene mutations detected,Prid,Pt,Isolate,Nom,,Protease Mutations,Protease Mutations
49618-2,Atazanavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Atazanavir + Ritonavir,Atazanavir + Ritonavir
49630-7,Darunavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Darunavir + Ritonavir,Darunavir + Ritonavir
51409-1,Fosamprenavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Fosamprenavir + Ritonavir,Fosamprenavir + Ritonavir
49619-0,Indinavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Indinavir + Ritonavir,Indinavir + Ritonavir
42000-0,Lopinavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Lopinavir + Ritonavir,Lopinavir + Ritonavir
30294-3,Nelfinavir,Susc,Pt,Isolate,Ord,Genotyping,Nelfinavir,Nelfinavir
49621-6,Saquinavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Saquinavir + Ritonavir,Saquinavir + Ritonavir
49622-4,Tipranavir+Ritonavir,Susc,Pt,Isolate,Ord,Genotyping,Tipranavir + Ritonavir,Tipranavir + Ritonavir
98485-6,Amyloid beta 42 peptide/Amyloid beta 40 peptide,MRto,Pt,CSF,Qn,,Beta-Amyloid Ratio,Beta-Amyloid Ratio
6825-4,Crystals,Prid,Pt,Body fld,Nom,Microscopy.light,Crystal ID,Crystal ID
18743-5,Autopsy report,Find,Pt,{Setting},Doc,{Role},Interpretation,Interpretation
97747-0,Carcinoembryonic Ag,MCnc,Pt,Asp,Qn,,"CEA, Pancreatic Cyst","CEA, Pancreatic Cyst"
19169-2,Carcinoembryonic Ag,MCnc,Pt,Plr fld,Qn,,"CEA, Pleural Fluid","CEA, Pleural Fluid"
97750-4,Cancer Ag 19-9,ACnc,Pt,Asp,Qn,,"CA19-9, Pancreatic Cyst","CA19-9, Pancreatic Cyst"
53017-0,Sjogrens syndrome-A extractable nuclear 52kD Ab,ACnc,Pt,Ser,Qn,,"Ro52 Antibody, IgG, S","Ro52 Antibody, IgG, S"
53019-6,Sjogrens syndrome-A extractable nuclear 60kD Ab,ACnc,Pt,Ser,Qn,,"Ro60 Antibody, IgG, S","Ro60 Antibody, IgG, S"
5631-7,Copper,MCnc,Pt,Ser/Plas,Qn,,"Copper, S","Copper, S"
88629-1,Chikungunya virus Ab.IgM,PrThr,Pt,Ser/Plas,Ord,IA,"Chikungunya IgM, Ab, S","Chikungunya IgM, Ab, S"
88630-9,Chikungunya virus Ab.IgG,PrThr,Pt,Ser/Plas,Ord,IA,"Chikungunya IgG, Ab, S","Chikungunya IgG, Ab, S"
6524-3,Rabies virus Ab.Neut,ACnc,Pt,Ser,Qn,Neut,Rabies Titer-Response,Rabies Titer-Response
